,strain,Myrcene,Pinene,Caryophyllene,Limonene,Humulene,Terpinolene,Linalool,Ocimene
2351,humboldt-headband,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2352,majestic-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2353,sweet-jesus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2354,kali-haze,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2355,blue-iguana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2356,sweet-dream,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2357,og-tonic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2358,puna-buddaz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2359,white-empress,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2360,sweet--sour-cindy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2361,crazy-miss-hyde,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2362,fruit-loop-og,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2363,caramella,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2364,colorado-clementines,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2365,pinot-green,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2366,kushashima,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2367,sour-ape,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2368,caboose,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2369,alpha-express,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2370,armagnac,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2371,skunk-47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2372,fruity-widow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2373,cole-train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2374,kobain-kush,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2375,kush-cleaner,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2376,chocolate-rain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2377,f-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2378,mt-rainier,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2379,bubba-cheese-auto,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2380,richie-rich,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2381,js-famous-kush,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2382,the-fuzz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2383,mt-cook,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2384,pineapple-dog-shit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2385,bubblegun,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2386,juliet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2387,tickle-kush,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2388,karmarado-og,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2389,jesses-girl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2390,daywalker,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2391,true-love,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2392,mountain-temple,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2393,chardonnay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2394,hindu-sour,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2395,smarties,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2396,skunky-diesel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2397,head-trip,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2398,spirit-of-76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2399,nepalese-jam,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2400,berry-blossom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2401,organic-diesel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2402,skunk-hero,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2403,dutch-crunch,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2404,sweet-purple,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2405,powderhound,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2406,az-super-sour-og,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2407,lemonder,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2408,ancient-kush,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2409,bertberry-cheesecake,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2410,royal-chemdawg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2411,purple-killer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2412,afghanica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2413,mint-lemonade,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2414,high-five,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2415,alf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2416,fire-alien-strawberry,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2417,ogs-pearl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2418,orient-express,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2419,mazari,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2420,sour-jilly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2421,atomic-goat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2422,disney-blue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2423,lemon-larry-lavender,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2424,maui-citrus-punch,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2425,negra-44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2426,vcdc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2427,qleaner,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2428,dieseltonic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2429,g13-diesel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2430,citrus-rush,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2431,lost-coast-hash-plant,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2432,cherry-sauce,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2433,golden-gage,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2434,fire-alien-urkle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2435,sugar-pine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2436,tangier-chilly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2437,sour-star-head,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2438,gypsy-kush,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2439,bubba-fresh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2440,sour-dog,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2441,madzilla,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2442,monster-profit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2443,verde-electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2444,space-jill,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2445,dragon-punch,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2446,gelato-dream,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2447,domino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2448,ice-princess,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2449,robert-plant,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2450,dream-girl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2451,clockwork-orange,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2452,total-paralysis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2453,magnificent-mile,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2454,cluster-bomb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2455,sorbet-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2456,blue-cinex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2457,la-blanca-gold,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2458,afghani-krush,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2459,white-super-skunk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2460,higher-power,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2461,blue-bastard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2462,chemnesia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2463,big-bomb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2464,nanas-fix,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2465,sorbet-dreams,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2466,flowers-for-algernon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2467,harmonia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2468,whitaker-blues,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2469,sweet-pure-cbd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2470,buddhas-tooth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2471,tangie-sunrise,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2472,serious-kush,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2473,easy-bud,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2474,schlemon-cake,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2475,big-bull,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2476,bedford-glue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2477,grandma-andersons-cookies,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2478,einsteins-pipe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2479,og-purple-fire-thai,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2480,blackberry-bubble,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2481,orange-poison,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2482,kc-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2483,rosaberry,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2484,elphinstone,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2485,arcticblue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2486,bloos-kloos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2487,somari,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2488,star-tonic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2489,kauai-electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2490,cello-sweet-og,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2491,strawberry-durban-diesel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2492,deep-cheese,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2493,blueberry-bomb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2494,larry-cake,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2495,madcow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2496,sweet-pebbles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2497,poison-haze,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2498,brooklyn-mango,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2499,grape-stomper-og,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2500,mendocino-skunk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2501,harley-storm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2502,frida,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2503,deep-breath,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2504,damn-sour,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2505,crocketts-dog,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2506,bubba-kush-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2507,corleone-kush---the-don-cut,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2508,sun-ra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2509,blue-j,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2510,white-domina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2511,stoopid-fruits,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2512,cashus-clay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2513,green-avenger,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2514,pan-jam,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2515,u2-kush,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2516,fall-97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2517,sapphire-og,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2518,willy-gs-lebanese,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2519,monkey-thunder,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2520,cherry-meringue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2521,patti-cake,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2522,kerala-krush,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2523,super-silver-lights,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2524,hawaiian-delight,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2525,qush,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2526,stevie-wonder,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2527,el-perro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2528,bettie-page,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2529,city-of-god,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2530,wonder-kid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2531,strawberry-gum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2532,black-label,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2533,testarossa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2534,maramota-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2535,gmo-kush,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2536,zerculese,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2537,hollywood-pure-kush,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2538,doctor-doctor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2539,m1-56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2540,blue-wonder,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2541,blueberry-essence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2542,millennium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2543,purple-maui,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2544,magellan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2545,spicy-disco,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2546,candy-store,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2547,mud-bite,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2548,sweet-cindy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2549,hannibal-nectar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2550,ultra-sonja,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2551,love-boat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2552,green-mango,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2553,gto,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2554,bubba-tom-hayes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2555,jericho-haze,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2556,birds-eye,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2557,black-84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2558,chicle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2559,green-ninja,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2560,kosher-sorbet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2561,als-dream,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2562,devil,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2563,lapd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2564,sour-chunk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2565,morning-star,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2566,iceberg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2567,bandana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2568,cali-jack,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2569,atmosphere,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2570,lilac-cookies,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2571,jack-widow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2572,opal-og-kush,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2573,crystalberry,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2574,lemon-bananas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2575,gelato-pebbles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2576,la-reina-de-africa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2577,dedoverde-haze,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2578,redd-cross,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2579,east-coast-sour-diesel-5258013bbbf541e3a4e8fd93f1deb588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2580,bright-moments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2581,cannadential,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2582,purple-cow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2583,kush-rise,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2584,jackpot,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2585,dr-bubbles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2586,chemwreck,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2587,south-asian,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2588,g13-widow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2589,sinai,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2590,chemdawg-4-x-alien-og-kush,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2591,purple-tears,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2592,dutch-queen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2593,secret-garden-og,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2594,sweet-baby-jane,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2595,goat-head,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2596,silver-la,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2597,wreckage,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2598,buddha-white-dwarf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2599,humdinger-og,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2600,denver-maple,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2601,purple-swish,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2602,jt15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2603,orange-snow-cone,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2604,caramel-kona-coffee-cookies,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2605,super-chronic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2606,strawberry-satori,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2607,mystery-jazz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2608,double-lemon-pie,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2609,jamba-juice,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2610,loud-lemonade,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2611,alpha-cow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2612,orange-romulan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2613,pink-pez,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2614,big-white,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2615,berkeley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2616,vietnamese-bubba,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2617,swiss-gold,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2618,oteils-egyptian-kush,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2619,old-mother-sativa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2620,wonder-haze,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2621,quin-n-tonic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2622,mendo-afgoo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2623,sourlope,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2624,lemon-berry-candy-og,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2625,wally-og,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2626,digweed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2627,leonidas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2628,savage-citrus-sunshine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2629,kandahar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2630,toxic-punch,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2631,strawberry-akeil,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2632,swiss-sativa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2633,wembley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2634,lemon-stomper,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2635,grand-hustle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2636,michka,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2637,rainbow-mints,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2638,jungle-spice,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2639,zeta-sage,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2640,tangerine-trainwreck-haze,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2641,romulan-haze,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2642,hawaiian-sunrise,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2643,the-big-dirty,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2644,ocean-grown-cookies,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2645,carpet-tape,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2646,melonberry,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2647,legendary-lemon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2648,everlast,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2649,frozen-tangerines,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2650,rafael,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2651,batgirl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2652,space-needle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2653,amnesia-white,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2654,americano,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2655,joes-lemonade,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2656,russian-roulette,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2657,ultra-banana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2658,green-door-kush,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2659,coyote-art,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2660,the-loops,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2661,madagascar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2662,ladyburn-1974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2663,club-69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2664,og-limekiller,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2665,eastern-european,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2666,haze-mist,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2667,purple-pantera,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2668,white-knight,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2669,ny-47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2670,maui-berry,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2671,reclining-buddha,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2672,magic-beans-og,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2673,gi-001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2674,lemon-marmalade,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2675,bloodhound,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2676,star-47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2677,tigermelon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2678,buzz-bomb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2679,newberry,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2680,mambo-mg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2681,earthshaker-og,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2682,diamond-socks,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
